tweet_id,reply_datetime,username
1517465740365942784,2022-04-25 04:30:52.306891,SabaLoftus
1518345007903608832,2022-04-25 04:30:59.747357,LadyWildfire17
1518407514563526656,2022-04-25 06:28:21.857116,mongoose409
1518329975153201152,2022-04-25 06:29:07.272310,integrity_fiji
1517167343562072066,2022-04-25 13:35:18.228914,georgina_gustin
1517567731071168515,2022-04-25 13:35:25.250423,hederagermany
1518336749726011394,2022-04-25 15:26:15.013173,Planetary_Sec
1518227054348623874,2022-04-25 15:26:26.826510,SAA_Uganda
1518561481381617664,2022-04-25 17:25:48.507863,SOL1_Spain
1518595281180401666,2022-04-25 17:26:31.067058,goterps78
1518452281213075456,2022-04-25 19:19:00.461416,Jacobbe79601492
1517593412878352385,2022-04-25 19:19:15.217194,john1966olsen
1518658465803165698,2022-04-25 22:22:08.233074,JackWolf57
1518514595866062848,2022-04-25 22:22:24.521835,giz_climatefin
1518690771343491074,2022-04-26 03:04:00.061061,lesleyclark
1517822105508880385,2022-04-26 03:04:29.158096,jurpelai
1517609867611185152,2022-04-26 04:34:55.069099,JimmyAboubakar
1516666499431346180,2022-04-26 04:35:04.131424,nickhedley
1518573359856074755,2022-04-26 06:27:16.780398,JunkScience
1517658871971602433,2022-04-26 06:27:26.708062,SampleATL
1518737350326734850,2022-04-26 11:19:17.381220,AndrewW66619812
1518766415733751808,2022-04-26 11:19:39.552498,PasifikaNews
1518892650082058240,2022-04-26 13:40:35.848291,vivacampaigns
1518690232844967936,2022-04-26 13:40:59.685670,CostsOfWar
1518966453214527489,2022-04-26 15:23:13.397946,CSIS
1518961752762982402,2022-04-26 15:23:51.672650,Xpress39
1518964084070248449,2022-04-26 17:25:36.547639,RubyRedRose8
1518914624652992514,2022-04-26 17:25:50.765334,hydrologygeus
1518921906799448065,2022-04-27 03:15:14.179217,DannyGona
1519098611778605056,2022-04-27 03:15:21.730989,GenevievePool12
1517815806620545025,2022-04-27 06:27:20.236875,GioMatLTER
1518986672087650305,2022-04-27 06:27:52.630784,TELEHOUSE
1519174380236021760,2022-04-27 08:26:26.066155,Lim38878197
1519031065754710018,2022-04-27 08:27:26.663027,happyheadlines_
1518927833409671172,2022-04-27 11:18:28.128476,clrleopold
1519188727004041217,2022-04-27 11:18:52.082754,ProfRayWills
1517480347063226368,2022-04-27 13:38:12.965743,DerekBrauders
1519005794506874882,2022-04-27 13:38:20.629763,Gemenne
1519193607638421504,2022-04-27 15:24:21.680593,sahanaghosh8
1519321501203374081,2022-04-27 15:24:33.111963,LyndaE222
1519159591938195456,2022-04-27 20:24:36.204736,CatPurry9
1519375834473058305,2022-04-27 20:25:04.007785,febdonline
1519357455003705344,2022-04-27 23:23:16.266514,fishinnovation
1519262758251814912,2022-04-27 23:23:26.812043,JohnSpradbrow
1518911607396573184,2022-04-28 05:07:35.462982,connolamc
1519382485318176768,2022-04-28 05:07:42.297237,mr_james_c
1519255169413881856,2022-04-28 06:30:17.592430,AfDB_Group
1517509817308520448,2022-04-28 06:30:35.240949,phad32
1519420634279063552,2022-04-28 08:28:00.734513,123_onetwo3
1519591245495996416,2022-04-28 08:28:12.298425,PBNS_India
1519136183460466688,2022-04-28 19:18:27.098390,usembassykl
1519713048394674178,2022-04-28 19:18:52.023408,BeyondInvest
1519075776259407876,2022-04-28 20:22:31.676521,EsotericaAstro
1519734137254744064,2022-04-28 20:22:42.720654,BasileUwimana
1519177365103992832,2022-04-28 23:21:40.232840,un_kyrgyzstan
1518978321316466691,2022-04-28 23:21:50.141229,Green_Hospitals
1519358209936531458,2022-04-29 04:35:42.453715,EconomicTimes
1517919669163679744,2022-04-29 04:36:02.751184,pbrown4348
1519316177725632514,2022-04-29 08:29:43.725529,futureoffoodorg
1519804657694031885,2022-04-29 08:30:45.315386,environmentgvnz
1520029686125895681,2022-04-29 13:40:18.657368,EarthBuddy21
1519975219846340609,2022-04-29 13:40:31.127358,_WaqasTufail
1519652373248978944,2022-04-29 15:23:56.052054,bersihkan_indo
1519551894338695174,2022-04-29 15:24:15.568423,TigerWieseJones
1518744959607721984,2022-04-29 20:23:23.425262,UNDP
1520097657020026880,2022-04-29 20:23:51.168611,Iuisventura
1519421985826082816,2022-04-29 23:21:48.747063,Phil_B7
1520039315044188170,2022-04-29 23:22:16.507850,uluk4i
1520069278581592068,2022-04-30 02:56:40.353670,donschindler
1520211076910096386,2022-04-30 02:57:13.363912,RAWitt2
1519982058327752704,2022-04-30 06:26:05.892426,Jade_Lennon
1519944064862457857,2022-04-30 06:26:08.733659,SuomenPankki
1519806342063611905,2022-04-30 08:25:13.746778,GeneticLiteracy
1519866581974540288,2022-04-30 08:25:28.698585,CastanetNews
1520118553550196736,2022-04-30 11:17:38.851204,dcastelvecchi
1520277125378744321,2022-04-30 11:17:46.632699,PaulGelWorks
1520170059473186816,2022-04-30 13:27:49.221202,Q1043
1519699865676120064,2022-04-30 13:28:01.019027,Phil18061267
1520377555446026242,2022-04-30 15:22:11.610777,netzfrauen
1519848069646278656,2022-04-30 15:23:29.679817,CIDBMALAYSIA
1519637133644156928,2022-04-30 20:23:24.196785,thewire_in
1520183651371212802,2022-04-30 20:23:36.899656,jacobin
1520522189019107328,2022-04-30 22:20:58.984614,daybrakeart
1520471541972099080,2022-04-30 22:21:09.978623,BloombergCA
1519547293795766272,2022-05-01 04:39:49.233087,ingridsrinath
1520385464200568832,2022-05-01 04:39:58.726011,sharingman888
1519511045328547841,2022-05-01 08:25:29.048021,annehebert
1519644617477660673,2022-05-01 08:26:07.725743,ProfMangen
1519750191322124290,2022-05-01 20:22:36.769842,Dougdoodles1
1520711376271855616,2022-05-01 20:22:51.240328,SDGintegration
1520417947457622016,2022-05-01 22:21:28.827027,AAFC_Canada
1519602822525775873,2022-05-01 22:21:54.754970,StevenJPhipps
1520818497550491648,2022-05-02 11:18:33.394806,PaulEWalsh
1521033676775112706,2022-05-02 11:18:54.181360,Anteverti
1521115935641374721,2022-05-02 13:39:39.274226,environmentca
1520726718629224449,2022-05-02 13:39:47.648042,AlexMorash
1519032876079239168,2022-05-02 15:23:55.317688,jacopogio
1520443327887273984,2022-05-02 15:24:15.261020,NarwhalWrites
1520977832348090368,2022-05-02 20:19:03.848488,MeckeringBoy
1521152159483674626,2022-05-02 20:19:09.519487,gibarra
1520255870486990848,2022-05-02 22:22:10.894347,jairsmits
1520668490818113538,2022-05-02 22:22:17.114372,TheArtfulDraper
1520700174212866048,2022-05-02 23:22:21.139624,heartartisan
1521165845736566784,2022-05-02 23:22:48.311898,RogueClimate
1521154795637256193,2022-05-03 03:03:23.920803,jamesbmeigs
1521177234731462656,2022-05-03 03:03:46.218161,LordMethane421
1521161133175885824,2022-05-03 04:36:08.475550,firstpost
1520622360914583553,2022-05-03 04:36:16.689557,ClimateGeoMap
1519348158177939458,2022-05-03 08:27:10.851411,TheBTI
1520053481142464512,2022-05-03 08:28:23.159089,taniasaeed
1521312818636550145,2022-05-03 11:20:43.181130,5fec93919a544d3
1520108123729850368,2022-05-03 11:20:51.692473,nicholasvchen
1520754987160248322,2022-05-03 13:41:20.090725,pash22
1521277986745778176,2022-05-03 13:41:47.075509,McKenzieAmanda
1521489795700117505,2022-05-03 17:31:06.438778,JonEntine
1520952526245400576,2022-05-03 17:31:12.406924,arkanjil
1521266365797122049,2022-05-03 19:17:37.047543,TeletracNavNZ
1521284801482805248,2022-05-03 19:17:45.062421,CognitiveVerb
1521165713729335296,2022-05-03 20:22:51.751830,ChrisBrathw8
1521477966592679939,2022-05-03 20:23:04.477744,FatimaZahidAli
1520786034702835713,2022-05-03 22:21:50.643477,winninghelix
1521184555465527296,2022-05-03 22:22:03.047882,RIZSWAN91
1521219495049711616,2022-05-04 06:28:15.476601,FarmersAfric
1521652291656290304,2022-05-04 06:28:21.672997,A_Reader_FT
1520855783847567360,2022-05-04 08:26:57.223575,randysunnyvale
1521767191934164992,2022-05-04 08:27:08.814726,RevolverHarendo
1521654160487243777,2022-05-04 15:23:56.005162,ecosociMag
1521669863147589632,2022-05-04 15:24:10.774840,R_Acquart
1521452633793318913,2022-05-04 17:30:08.547868,humorist_banda
1521882802614063105,2022-05-04 17:30:15.844687,AthinaKanioura
1521629757711912960,2022-05-04 20:23:52.112365,neils888
1521850788766752770,2022-05-04 20:24:02.110078,cclconservative
1521554464712372224,2022-05-04 22:22:15.526918,Matadon_
1521912792990642176,2022-05-04 22:22:27.349635,UCDavisCLEAR
1521673730207850496,2022-05-05 03:59:57.852686,StigmabaseU
1522037058235101184,2022-05-05 04:00:08.798444,PrinceGeorgeK
1521733580505899009,2022-05-05 04:45:02.861063,Insider_FX
1521824986528288768,2022-05-05 04:45:12.870440,Anindita6996451
1521961670473625601,2022-05-05 06:28:02.852390,seablisscuit
1521538849884852225,2022-05-05 06:28:37.581388,Columbia_Biz
1522175612139585541,2022-05-05 13:38:39.630980,Kcic_Consulting
1519255603964698624,2022-05-05 13:38:59.231513,Ahmadgona3
1521962766138953728,2022-05-05 15:22:40.926521,lynlinking
1522093842866003968,2022-05-05 15:22:54.815557,ECOSenvironment
1521711023719288832,2022-05-05 17:26:58.843557,GWFWater
1522084677930168326,2022-05-05 17:27:03.715783,BEonthetoilet
1521626949860343813,2022-05-05 19:17:38.336576,akin_gump
1521502597093470215,2022-05-05 19:18:16.591424,WildLegacy
1521153172944957443,2022-05-05 20:22:48.227317,HabitatMap
1521482958317801473,2022-05-05 20:23:03.954869,CSISEnergy
1521851254124781575,2022-05-05 23:22:17.577527,republicEn
1522302776474230784,2022-05-05 23:22:33.470183,assako4
1521203403732439040,2022-05-06 02:46:13.318766,kalkua1
1521244415720931329,2022-05-06 02:46:21.285287,alstarkey
1522106610373603329,2022-05-06 06:29:26.595624,ImJattala
1521910677715095552,2022-05-06 06:29:37.469145,pointAtweets
1522435309388017664,2022-05-06 08:27:32.806791,350Tacoma
1521435232997621765,2022-05-06 08:27:46.588574,TGIS_Aviation
1522298580194705408,2022-05-06 13:36:36.087575,BuzzFeedStorm
1522179626726010885,2022-05-06 13:36:45.796231,thediteur
1522206038505791491,2022-05-06 15:23:33.788374,BirdingClimate
1521853054986997763,2022-05-06 15:24:07.165616,zauriezim
1521851414779203584,2022-05-06 19:18:07.265207,EcorightPrice
1521986017078644736,2022-05-06 19:18:13.887710,MargaretHollin1
1521986979017109504,2022-05-06 20:23:15.623253,mec1948
1522299512580190208,2022-05-06 20:23:38.656744,Zhirji28
1522516630315716608,2022-05-07 02:39:01.133652,TataCornell
1522565741702443008,2022-05-07 02:39:16.519261,UNDPMoldova
1522506240311631874,2022-05-07 03:36:36.798261,BioscienceNB
1522059641718329344,2022-05-07 03:36:57.705265,EcolSocAus
1522384252670676992,2022-05-07 08:26:31.121896,Te_Atatu
1521554343668981761,2022-05-07 08:26:42.773531,RebelNewsOnline
1521962857281495040,2022-05-07 11:18:46.900034,MintyCat23
1522600535735500801,2022-05-07 11:19:46.150402,AntonvWalraven
1522337191778603008,2022-05-07 13:29:08.610903,torrHL
1521559151897452545,2022-05-07 13:29:25.901506,PaulWoldfarm
1521857338889617409,2022-05-07 15:22:43.477967,cclatx
1522699452825444353,2022-05-07 15:22:55.195638,GSISDev
1522649425260290048,2022-05-07 19:19:56.357826,AudetJoachim
1522701998893584384,2022-05-07 19:20:09.630338,EurasiaReview
1521202870229647360,2022-05-07 20:23:23.587137,ACREcampaigns
1522904781207003136,2022-05-07 20:23:30.465638,EdeSanVicente
1522575033385689090,2022-05-07 22:20:44.640785,krishna_mangrov
1522611240387981312,2022-05-07 22:21:06.051822,trvestuff
1521174290703523844,2022-05-08 02:55:19.445257,Cris_LaRue
1521569524625072128,2022-05-08 02:56:00.307219,Phanto17
1521469833195319296,2022-05-08 06:26:45.762349,secular_girl
1523122327608725504,2022-05-08 06:27:36.893909,shailjapatel
1522492982804553728,2022-05-08 11:17:46.611952,BusinessNewsCT
1522360774957703169,2022-05-08 11:18:15.235262,CdnPressPoli
1521793861877600256,2022-05-08 15:21:58.031613,tao_bio
1523014789454204928,2022-05-08 15:22:09.808655,barbalestieri
1523123383487057921,2022-05-08 19:17:43.251767,PropCazhPM
1523156858436866048,2022-05-08 19:18:04.331119,Ashutos31095170
1521566096461303808,2022-05-08 20:22:09.128658,PDevaux_FD
1522507879546302469,2022-05-08 20:22:25.677983,GaryReusche
1522207473532379136,2022-05-08 22:20:42.258992,queerthoughts
1523267335439941632,2022-05-08 22:21:41.862214,mpj42
1523374681457250304,2022-05-09 03:00:09.883311,i24NEWS_EN
1521566834482454533,2022-05-09 03:00:29.609498,naked_barley
1522425129430519808,2022-05-09 03:53:49.460113,Mikecar97942097
1523374581448253440,2022-05-09 03:53:53.047778,BrendaChoi19
1522360840481083399,2022-05-09 04:35:48.955125,FaganKara
1522988895243177984,2022-05-09 04:36:01.758380,medical_tweets
1521110510091083776,2022-05-09 11:19:14.707946,vladpotter
1522221432540827648,2022-05-09 11:19:37.058403,CCL_NorthernNV
1523667605642379264,2022-05-09 15:23:52.103987,DerekCressman
1523603980642881540,2022-05-09 15:23:55.594546,alainbejjani
1523637455274053635,2022-05-09 17:27:50.128812,AbhasKJha
1521988076393971712,2022-05-09 17:27:55.396101,Eco1stArt
1523633966993055744,2022-05-09 20:22:57.279739,FinancialTimes
1523650130817478656,2022-05-09 20:23:09.760979,topnigel
1523726783040098306,2022-05-09 23:21:53.691501,WOODTV
1523787560266645505,2022-05-09 23:22:40.529084,govbrazil
1523359415432146944,2022-05-10 02:24:33.425119,klassalle
1523688264837877766,2022-05-10 02:24:42.094248,climate
1522858065359429633,2022-05-10 03:31:06.283171,SustainablePat2
1523624124115226624,2022-05-10 03:31:11.505089,CarbonCapture_9
1523732031712157696,2022-05-10 06:27:38.508311,thecaravanindia
1522198475076784130,2022-05-10 06:27:52.450908,JamesEEbdon
1523731400016506881,2022-05-10 11:19:48.325112,WLNS
1523565454979129344,2022-05-10 11:19:58.418810,economics
1523877488711061504,2022-05-10 13:50:34.437642,DRF_India
1523670058920071168,2022-05-10 13:51:13.934365,EmpressNorton
1523777204500369408,2022-05-10 17:29:36.754729,EricDavisMiddVT
1524053151657209856,2022-05-10 17:29:40.827356,fcaidan
1523996315373518848,2022-05-10 19:18:28.824382,BIERoundtable
1524044197447319554,2022-05-10 19:19:04.672319,SFS_Ireland
1524134686427127811,2022-05-10 23:22:50.163371,ScienceNews
1524135491259408384,2022-05-10 23:23:13.262933,Schr0dingersKat
1523679664706883588,2022-05-11 03:56:31.794337,Gen_180
1524004959099916288,2022-05-11 03:57:06.519194,EDavidAn
1524125612172001284,2022-05-11 04:43:21.780769,FloraLan10
1524092339353837568,2022-05-11 04:43:38.967305,GlobalUnion3
1524135864904957956,2022-05-11 08:29:37.594419,MaThenjM
1524095268907626498,2022-05-11 08:29:51.504914,BellevilleON
1524136356523429888,2022-05-11 13:42:14.792010,BloombergAU
1524136236914552832,2022-05-11 13:43:01.891817,CarolCRamalho
1524205680374259712,2022-05-11 15:23:45.995120,JudyWoodruff
1524092721891184640,2022-05-11 15:23:53.099363,DariusOperaBuff
1524381186075729920,2022-05-11 17:31:23.311611,ShriAmarasinghe
1524238748006944768,2022-05-11 17:31:32.131751,MemoMar01
1524282580106838016,2022-05-11 23:23:11.257641,DeeperThrill
1524027083856486401,2022-05-11 23:23:25.638680,josephbwinters
1524296703389614080,2022-05-12 02:54:39.264145,ClimateWed
1524538759420784640,2022-05-12 02:54:47.113451,globalnewsto
1524538608081903622,2022-05-12 03:45:19.019341,AM980News
1524579363517202433,2022-05-12 03:45:35.789191,AustCCR
1523555084809883649,2022-05-12 04:35:21.845214,Anakod_Ecology
1523738576067964929,2022-05-12 04:35:27.791213,BillionsRising
1524479455023882240,2022-05-12 06:29:42.323328,ChooseWild
1523565853031079937,2022-05-12 06:29:49.484342,syawal
1524667400284684288,2022-05-12 08:28:30.597099,StatsSweden
1524351473135538177,2022-05-12 08:28:48.723471,OrbPlanet
1524599648316391424,2022-05-12 11:19:35.675485,myclob
1524603313446166528,2022-05-12 11:19:46.806594,johnSNOWMTAINER
1523595252778602502,2022-05-12 15:23:29.803762,BloombergNRG
1523100782580621312,2022-05-12 15:23:38.376330,tera2080
1524339784931495937,2022-05-12 17:29:00.505359,CDR_Swiss
1524651152750485504,2022-05-12 17:29:10.220455,michaelqtodd
1524696943640862721,2022-05-12 19:17:32.677670,BernoulliDefect
1524804064969637890,2022-05-12 19:18:06.944121,Andy_Scollick
1524845902518702110,2022-05-12 22:24:27.168313,bologna_g
1524453069391597569,2022-05-12 22:24:37.937799,AnthropoceneMag
1524617677175549952,2022-05-12 23:23:02.684780,MordorIntel
1524781817298964480,2022-05-12 23:23:18.499043,digyoursoul
1524571124092309506,2022-05-13 05:00:05.008344,DanyalVesingt
1524603560721276928,2022-05-13 05:00:11.856944,EnergyreferralX
1524784851676700672,2022-05-13 06:30:40.645029,AgrilandIreland
1524774777839407104,2022-05-13 06:30:49.121656,agriculture_ie
1524538708782981120,2022-05-13 08:27:05.914801,CKWS_TV
1524814634481594369,2022-05-13 08:28:02.394069,lionelnur
1524603033044279303,2022-05-13 11:19:51.820394,EarthB4worth
1525045695476015105,2022-05-13 11:20:09.756939,MPI_NZ
1524780599562711042,2022-05-13 13:51:13.912431,mcginley_sinead
1524538675001966592,2022-05-13 13:51:25.447314,GlobalDurham
1524861846615998465,2022-05-13 15:23:41.980316,FernandoAvanzo
1525127428892409856,2022-05-13 15:23:50.601580,ChrisAlex13927
1524805680116338690,2022-05-13 17:29:23.110477,SarahJKS77
1524977742462259202,2022-05-13 17:29:31.219560,ChinaScience
1524990255178338309,2022-05-13 19:18:36.665163,Epicearn064
1524781735694704641,2022-05-13 19:19:08.936224,pippa_hackett
1524286871739764739,2022-05-13 20:24:29.314920,stevewatts
1524060989393670144,2022-05-13 20:24:37.626074,FintechTvGlobal
1525165566780010496,2022-05-13 23:24:21.456775,ndcpartnership
1524381072682893323,2022-05-13 23:25:20.395550,energy_guyana
1525283173122428937,2022-05-14 03:27:10.722921,2dogknight
1525049471167512576,2022-05-14 03:27:37.763564,Scieducation1
1525176291632160768,2022-05-14 05:25:04.390799,Repoman2018
1525199450075017217,2022-05-14 05:26:11.200960,CGTNOfficial
1524614359414374400,2022-05-14 06:40:37.816098,shoonyashubham
1525343923983499264,2022-05-14 06:41:04.869325,ReutersScience
1524734983688323072,2022-05-14 08:26:28.417883,imbalaska
1524646879874666498,2022-05-14 08:27:06.228250,faharya1
1525412368846659584,2022-05-14 11:18:11.455174,BorisRadishslav
1525111117541957633,2022-05-14 11:18:45.982140,Reuters
1525350307638697985,2022-05-14 13:40:45.029160,RealRyanJKaz
1525341323284185088,2022-05-14 13:40:55.264195,SEP_Australia
1525484237083889664,2022-05-14 19:17:30.095551,WaWajir
1525268410199953409,2022-05-14 19:17:57.874025,TheAESCorp
1525510904942452736,2022-05-14 20:22:46.727314,WilliamJRipple
1525410051271565312,2022-05-14 20:23:12.400849,DeborahCruze
1525557530289528833,2022-05-14 22:22:08.247166,ConejoClimate
1525494332580581378,2022-05-14 22:22:25.677372,whaaf
1524633892334059521,2022-05-15 03:42:22.127678,AlimAvenir
1525555775237722112,2022-05-15 03:42:36.329284,FatimaM86772400
1525610659739746304,2022-05-15 04:31:43.681527,AllanMargolin
1525587593538191361,2022-05-15 04:31:58.923268,MariaAngelaGrow
1525537879673421825,2022-05-15 08:26:09.612364,BurntOutUtopian
1525611042197233665,2022-05-15 08:26:18.060660,SgtSupply
1525592495052230659,2022-05-15 11:18:33.373883,charaf_yarou
1525492951375388675,2022-05-15 11:18:44.171209,wkms
1525785577710395392,2022-05-15 13:35:21.265916,esm_magazine
1525584743680573445,2022-05-15 13:35:43.810149,HillaryTaylorVI
1525719381837492229,2022-05-15 15:22:42.541823,M_Ibrahim_Saeed
1525747689992126465,2022-05-15 15:23:03.513308,netz_melb
1525901944723648512,2022-05-15 19:19:23.540877,radionz
1525902612175892480,2022-05-15 19:21:14.728844,AmnonymousA
1525484364351426560,2022-05-15 20:24:24.791263,EmmyOO7
1525679247888527360,2022-05-15 20:25:23.465646,Lyn_Col
1525923493518401536,2022-05-15 22:21:03.576617,nishamarnath
1525629024789225473,2022-05-15 22:21:26.026842,motemotorco
1525344514679898112,2022-05-15 23:22:03.331027,ElvisStevens3
1525089535008309250,2022-05-15 23:22:33.462366,_akpiper
1525904397141614592,2022-05-16 03:39:37.944480,melodielapot
1525346231945269248,2022-05-16 03:39:47.639176,EganMattNOTCNN
1525933816279289858,2022-05-16 04:34:38.366010,mngaur1
1525941983109423105,2022-05-16 04:34:54.699317,Sdg13Un
1526025100893765633,2022-05-16 06:31:45.058632,IEEJ_Japan
1525034442703572992,2022-05-16 06:32:01.639250,Sanjit0310
1525776909132566530,2022-05-16 11:19:57.713025,Sara68667089
1525965588148936704,2022-05-16 11:20:16.779318,CodeRedEarth
1526085648960061442,2022-05-16 13:44:20.907935,TheGuardiantz
1526123241391198208,2022-05-16 13:44:42.745153,R59V8
1526125158649454593,2022-05-16 15:24:52.012126,narine_sahakyan
1526082939485814785,2022-05-16 15:25:03.539189,Shyamla30059873
1526213203956473857,2022-05-16 19:17:44.560290,mcqueen652
1526228370857594880,2022-05-16 19:18:07.594896,diedsuddenly
1526020046266548225,2022-05-16 20:24:52.020396,raywilton4
1526118795315933184,2022-05-16 20:25:14.296847,Earth5R
1526276534708932611,2022-05-16 22:22:26.994912,UUSC
1526025609725775872,2022-05-16 22:22:57.790273,PaulBMcGill
1526146691048562689,2022-05-17 03:02:34.615592,KetanJ0
1526369555911688197,2022-05-17 03:02:50.072987,timbales
1526200803274407938,2022-05-17 06:28:45.363429,KCV_Kenya
1526155156173225984,2022-05-17 06:29:08.905717,foeeurope
1525064834098016256,2022-05-17 08:28:28.166501,IrelandinNZ
1526432676290641920,2022-05-17 08:28:34.074226,HTPunjab
1526382965600555009,2022-05-17 11:18:54.112159,myknittingwool
1525929100107563022,2022-05-17 11:19:03.792174,verocharlon
1526410273829322752,2022-05-17 13:39:25.882608,FinCityTokyo_EN
1526412848989032448,2022-05-17 13:39:35.776716,ACXCHG
1526451522296479745,2022-05-17 15:24:24.083795,Kabibathong
1526104783404380161,2022-05-17 15:24:38.229867,RugyendoQuotes
1526568610692403201,2022-05-17 17:27:09.632452,amitsureka1979
1526449375467405312,2022-05-17 17:27:22.091284,htTweets
1526201094715674627,2022-05-17 19:15:34.029475,canolacouncil
1525943675448135682,2022-05-17 19:16:28.864683,QasimJanjua_
1526197591410606080,2022-05-17 20:23:15.665352,INFC_eng
1526549828393652224,2022-05-17 20:23:45.290238,PithyTruth
1526652024485335040,2022-05-17 23:21:54.497836,marcdaalder
1525956817305890816,2022-05-17 23:22:12.933036,GRA_GHG
1526589610150621185,2022-05-18 02:57:27.472036,Phononic_Inc
1525911532017790976,2022-05-18 02:58:01.528473,ultradeadd
1525204916897054721,2022-05-18 03:56:27.690394,WillsWanderings
1525869584024322054,2022-05-18 03:56:43.798285,joostbrinkman
1526169829790650371,2022-05-18 04:35:52.007779,pili_scotland
1526709524622712832,2022-05-18 04:36:09.694997,JohnBrzezinski1
1526215912935895040,2022-05-18 06:27:53.737079,homeworksenergy
1525801191904628737,2022-05-18 06:28:04.155635,BudGothmog44
1526835257798184960,2022-05-18 08:27:06.953750,tvstvmy
1526779289043345408,2022-05-18 08:27:23.698400,ClimateNewsIDN
1526739937244094464,2022-05-18 11:19:39.308803,raymund_e
1526175240707092481,2022-05-18 11:20:57.235556,aliasimkazmi
1526215406628782083,2022-05-18 13:44:01.080220,BasuAshis
1526902146171543554,2022-05-18 13:44:19.296791,KeForestService
1526885849861857282,2022-05-18 15:24:20.537101,JPerzsky
1526895638796984320,2022-05-18 15:25:10.764877,WestFraserUK
1526917599845572608,2022-05-18 17:28:08.243711,christindal
1525970862733598720,2022-05-18 17:28:13.446668,ArthurDent2022
1526970904437219328,2022-05-18 19:18:20.246624,LKABgroup
1526859955890016256,2022-05-18 19:20:16.619398,UWAYODivin
1527007124458336257,2022-05-18 20:23:05.730471,MarcuswevansSr
1525624308319543300,2022-05-18 20:23:30.238121,arikring
1526378694214045696,2022-05-18 22:22:17.142616,Science_Academy
1526589165621714947,2022-05-18 22:22:32.968222,Enlight42
1526925263958859776,2022-05-18 23:22:23.928760,WeAreNeutral
1527056382419148800,2022-05-18 23:22:36.801532,QueeredR
1527079039386669057,2022-05-19 03:04:27.451949,earthpages
1525626625664196611,2022-05-19 03:05:11.375298,ElizabethODr
1526984721573584899,2022-05-19 04:37:56.007980,happyheadlines_
1526921701203877889,2022-05-19 04:38:09.053094,NathanDallon
1527079613251219457,2022-05-19 06:28:59.134806,AFCA_Forests
1526880564724256770,2022-05-19 06:29:04.850993,CmiA_AbTF
1527070516925739008,2022-05-19 08:28:18.983973,TedAbram1
1527130222243753984,2022-05-19 08:28:30.902369,MnlyBeach
1527189319143854080,2022-05-19 11:19:23.002717,sntvnews1
1526274674891665408,2022-05-19 11:19:53.177810,MethaneNet
1527272862200889344,2022-05-19 13:42:57.062398,ArsElectronica
1527263361569697795,2022-05-19 13:43:57.984294,davidtomkins
1527059442722013185,2022-05-19 15:36:25.751169,coolrunning2009
1527151501210030080,2022-05-19 15:37:15.960880,NihaMasih
1527148964541149184,2022-05-19 17:48:35.798335,vivianharris45
1527001699642220554,2022-05-19 17:49:09.869998,sarahkaplan48
1527324983567204357,2022-05-19 19:18:19.092895,resistmegadams
1527260658105872385,2022-05-19 19:18:46.412745,JenniferWarters
1527007518857232386,2022-05-19 22:21:00.760581,maxinejoselow
1526965251463421952,2022-05-19 22:21:11.864327,MPJacobReesMogg
1527287220293337094,2022-05-20 02:54:28.063822,ecfr
1527365592222617601,2022-05-20 02:54:45.907776,pinkjujitsu
1527100846324043776,2022-05-20 03:48:51.255428,FitwiDesta
1527324959915139075,2022-05-20 03:48:54.794782,GAIAnoburn
1527412343272923231,2022-05-20 04:32:47.602050,JimHarrisonNL
1527331099986124813,2022-05-20 04:33:31.652437,MarkShoe58
1526903389254189056,2022-05-20 06:27:27.871582,JFSebastian146
1527189724192026624,2022-05-20 06:27:55.146513,RadioMuqdisho
1527007692002365448,2022-05-20 08:27:59.672444,KashaPatel
1527558157139988480,2022-05-20 08:28:07.131130,USAmbIndonesia
1527007760306606080,2022-05-20 11:18:49.150001,zcolman
1527581998281551873,2022-05-20 11:19:54.586749,jefecohen
1527630834685005830,2022-05-20 13:40:20.197731,HmGinYYC
1527336639575384069,2022-05-20 13:40:37.307605,GivenToThink
1527325058292539403,2022-05-20 17:14:36.741971,transmuteastro
1527567959514050560,2022-05-20 17:15:00.960985,AlexWodak
1527719604331626496,2022-05-20 19:04:50.223425,BloombergAsia
1527695264856911872,2022-05-20 19:05:12.009008,saulocorona
1527737979665514496,2022-05-20 20:07:54.623705,CraigSauve
1527021853256318976,2022-05-20 20:08:10.738447,Rikraktweets
1527743004898828288,2022-05-20 23:07:08.112488,SorenCSorensen
1527775933851381760,2022-05-20 23:07:27.421286,Matthew45839534
1527546176731598849,2022-05-21 03:19:31.487854,adebotes
1527753783983452160,2022-05-21 03:19:50.510957,drawdownga
1527339542449393669,2022-05-21 06:09:26.262433,BallewLin
1527506678199250945,2022-05-21 06:09:35.159754,IndiaCorpLaw
1527620821421854721,2022-05-21 17:11:11.780347,WorldMilkDay
1528028399041531904,2022-05-21 17:11:31.795971,AbioticStress
1528051054541254656,2022-05-21 19:04:34.727805,javmaher9
1528005851130253313,2022-05-21 19:04:50.644510,therockyfiles
1527657579945480192,2022-05-21 20:07:24.876830,IACNorCal
1527374021917978624,2022-05-21 20:07:40.437087,bpreli4
1527741344755728390,2022-05-21 23:07:49.377556,WBG_DigitalDev
1526235214049169408,2022-05-21 23:08:16.553569,FoodAndWineDiva
